Languages:5
Spa: "Red duda unos instantes. Una vez m†s, su mente est† en otra parte, envuelta en retazos de recuerdos de su familia siendo asesinada por los esbirros de Popov, mientras el general en persona observa entre las sombras. El zar y su familia ruegan por sus vidas, pero de nada les sirve..."
Ger: "Einen kurzen Moment lang zîgert Red. Seine Gedanken sind wieder woanders, und er sieht vor seinem geistigen Auge, wie seine Familie von Popows Schergen ermordet wird, wÑhrend der General selbst aus dem Dunklen zusieht. Der Zar und seine Familie flehen um Gnade, jedoch vergebens..."
Filename:       S3PLEASE
Eng: "Please don't shoot!  You can have my truck!"
Fre: "Je vous en prie, ne tirez pas ! Prenez mon camion !"
Ita: "Ti prego non sparare! Puoi avere il mio camion!"
Spa: "≠No dispare, por favor! ≠LlÇvese mi cami¢n!"
Ger: "Bitte nicht schie·en! Sie kînnen meinen Laster haben!"
Filename:       SGCAPTSH
Eng: "Captain, ship sighted!"
Fre: "Capitaine, navire en vue !"
Ita: "Capitano, nave avvistata!"
Spa: "Capit†n, hemos avistado un barco."
Ger: "KÑpt'n, Schiff gesichtet!"
Filename:       SOPREPAR
Eng: "Prepare the cannons!"
Fre: "PrÇparez les canons !"
Ita: "Preparare i cannoni!"
Spa: "≠Preparen los ca§ones!"
Ger: "Kanonen bereitmachen!"
Filename:       SRYOUMUS
Eng: "You must evacuate the village immediately!  The allies are sending a squadron of planes to bomb the gas production plant and the deadly Necro-Gas will spread quickly."
Fre: "Vous devez Çvacuer le village immÇdiatement ! Les AlliÇs envoient un escadron aÇrien pour bombarder l'usine de production du gaz et le terrible NÇcro-gaz va se rÇpandre partout."
Ita: "Dovete evacuare il villaggio immediatamente! Gli alleati stanno mandando uno squadrone di aerei per bombardare la centrale di produzione e presto si propagherÖ il letale Gas della Morte."
Spa: "≠Es preciso que evacue inmediatamente el pueblo!" Los aliados van a enviar una escuadrilla de bombarderos para acabar con la planta de producci¢n. ≠El necrogas liberado se extender† r†pidamente!
Ger: "Sie mÅssen das Dorf sofort evakuieren! Die Alliierten schicken ein Flugzeuggeschwader, um die Gasproduktionsfabrik zu bombardieren, und das tîdliche Necro-Gas breitet sich schnell aus."
Filename:       S7OFCOUR
Eng: "Oh my!  I shall see to it immediately!  By the way, you might make use of this mask?  Please take it."
Fre: "Oh, mon dieu ! Je vais m'en occuper immÇdiatement ! Tenez, ce masque vous servira peut-àtre. Prenez-le !"
Ita: "Oh mio Dio! Devo fare qualcosa immediatamente! Forse questa maschera potrebbe serviti? Ti prego, prendila."
Spa: "≠Dios m°o! Me ocuparÇ inmediatamente de organizar la evacuaci¢n. A prop¢sito, esta m†scara podr°a resultarle £til. QuÇdesela, por favor."
Ger: "Oje! Ich kÅmmere mich sofort darum! Ach ja, vielleicht kînnen Sie diese Maske gebrauchen. Bitte nehmen Sie sie."
Filename:       SOANINTR
Eng: "An intruder!  Kill him, but don't hit the containers!"
Fre: "Un intrus ! Tuez-le, mais ne touchez pas les conteneurs !"
Ita: "Un intruso! Uccidetelo, ma non colpite i contenitori!"
Spa: "≠Un intruso! ≠Acabad con Çl! ≠Pero cuidado, no disparÇis a los contenedores!"
Ger: "Ein Eindringling! Tîtet ihn, aber trefft ja keinen Container!"
Filename:       SRPROFES
Eng: "Professor, I have been instructed to inform you that this building will be bombed at any minute - you must leave with me now!"
Fre: "Professeur, j'ai reáu l'ordre de vous informer que ce bÉtiment sera bombardÇ dans peu de temps. Vous devez venir avec moi tout de suite !"
Ita: "Professore, sono stato incaricato di dirvi che questo palazzo sarÖ bombardato tra qualche istante, dovete venire via con me adesso!"
Spa: "Profesor, me han pedido que le informe de que este edificio va a ser bombardeado en cualquier momento. ≠S°game! ≠Ahora mismo!
Ger: "Professor, ich soll Sie darÅber informieren, da· dieses GebÑude jede Minute bombardiert werden wird. Sie mÅssen sofort mit mir kommen!"
Filename:       S8REDITI
Eng: "Red, it is good to see you again after all this time!  Yes, yes I know.  I must gather my things first and then I'll be on my way."
Fre: "Red, cela me fait plaisir de vous revoir, apräs tout ce temps ! Oui, oui, je sais. Je rassemble mes affaires et je vous suis."
Ita: "Red, che piacere vederti dopo tutto questo tempo! Sç, sç lo so. Ma prima di venir via devo raccogliere le mie cose."
Spa: "≠Red! ≠QuÇ placer volver a verte despuÇs de tanto tiempo! S°, s°, lo sÇ. Debo recoger mis cosas primero, y luego estarÇ listo para seguirte."
Ger: "Red, wie gut, Sie nach all der Zeit wiederzusehen! Ja, ja, ich wei·. Ich mu· nur meine Sachen zusammensuchen, und dann kann's losgehen."
Filename:       SOTHERES
Eng: "There's the traitor, take him alive!  I will personally interrogate him!  And dispose of this spy quickly!"
Fre: "VoilÖ le traåtre, je le veux vivant ! Je vais l'interroger personnellement ! DÇbarrassons-nous vite de cet espion !"
Ita: "C'ä un traditore, catturatelo vivo! Lo interrogherï personalmente! Liberatevi di questa spia, immediatamente!"
Spa: "≠Ah° est† el traidor! ≠Cogedle vivo! ≠Yo me encargarÇ personalmente de interrogarle! ≠Y acabad con el esp°a inmediatamente!
Ger: "Da ist der VerrÑter, bringt ihn mir lebendig! Ich werde ihn persînlich verhîren! Und macht kurzen Proze· mit diesem Spion!"
Filename:       S8QUICKL
Eng: "Quickly, take these documents and deliver them to your superiors!"
Fre: "Vite, prenez ces documents et donnez-les Ö vos supÇrieurs !"
Ita: "Presto, prendi questi documenti e portali ai tuoi superiori!"
Spa: "≠R†pido! ≠Coge estos documentos y entrÇgaselos a tus superiores!
Ger: "Schnell, nehmen Sie diese Dokumente, und bringen Sie sie Ihren Vorgesetzten!"
Filename:       S8NOWAIT
Eng: "No! Wait!  I can explain everything!"
Fre: "Non ! Attendez ! Je peux tout expliquer !"
Ita: "No! Aspetta! Posso spiegarvi tutto!"
Spa: "≠No! ≠Esperen! ≠Puedo explicarlo todo!"
Ger: "Nein! Warten Sie! Ich kann alles erklÑren!"
Filename:       SRDAMNI3
Eng: "Damn it, someone must have told them I was coming...they were ready for me."
Fre: "Bon sang ! Quelqu'un a dñ leur dire que je venais... ils m'attendaient."
Ita: "Dannazione, qualcuno deve averli avvertiti che stavo arrivando...mi stavano aspettando."
Spa: "Maldita sea, alguien debe haberles advertido de que iba a venir... ≠Estaban esper†ndome!"
Ger: "Verdammt, jemand mu· sie gewarnt haben... die wu·ten, da· ich komme, und waren bereit."
Filename:       SPYOUWI4
Eng: "You will begin this mission in a stolen Russian aircraft.  Make your way through the valley, land your aircraft in the airfield beyond, and then make your way towards the prison."
Fre: "Vous commencerez cette mission dans un appareil russe volÇ. Traversez la vallÇe, atterrissez sur le terrain d'aviation Ö l'autre bout et frayez-vous un passage jusqu'Ö la prison."
Ita: "Inizierete questa missione in un aereo Russo rubato. Attraversate la valle, atterrate nel campo d'aviazione e avviatevi verso la prigione."
Spa: "Comenzar† esta misi¢n en un  aeroplano ruso, que habr† robado previamente. Atraviese el valle, aterrice en el aer¢dromo que se encuentra tras Çl, y dir°jase a la prisi¢n."
Ger: "Sie beginnen diesen Einsatz in einem gestohlenen russischen Flugzeug. Fliegen Sie durch das Tal, landen Sie auf dem Flugplatz auf der anderen Seite, und schlagen Sie sich zum GefÑngnis durch."
Filename:       SPOURIN2
Eng: "Our intelligence reports tell us that there is an oil storage facility en route to the prison.  It is probable that this facility is a major refueling stage for the ships of the Russian fleet, so attempt to destroy the large oil storage silos, as this will render the fleet inoperable."
Fre: "Nos rapports de renseignements nous indiquent un dÇpìt de pÇtrole sur la route de la prison. Il est probable que cette installation reprÇsente une Çtape importante du ravitaillement des navires de la flotte russe. Faites tout votre possible pour dÇtruire les gros silos de stockage, car la flotte deviendra inutilisable."
Ita: "Le nostre unitÖ d'informazione c'informano dell'esistenza di depositi di petrolio lungo il tragitto verso la prigione. ‘ probabile che questi depositi servano a rifornire le navi della flotta Russa, quindi cercate di distruggere i grossi silos per bloccare la flotta."
Spa: "Nuestros servicios secretos nos informan de que en el camino a la prisi¢n hay una instalaci¢n de almacenamiento de combustible. Es probable que esta instalaci¢n sea una base de abastecimiento importante para los barcos de la flota rusa, as° que intente destruir los enormes dep¢sitos de combustible. Si lo logra, la flota quedar† inutilizada."
Ger: "Unseren AufklÑrungsberichten zufolge liegt eine ôlspeicheranlage auf dem Weg zum GefÑngnis. Dabei handelt es sich wahrscheinlich um einen Hauptauftankpunkt fÅr die Schiffe der russischen Flotte. Versuchen Sie daher, die gro·en ôltanks zu zerstîren, um die Flotte au·er Gefecht zu setzen."
Filename:       SPBRUTEF
Eng: "Brute force would appear to be your only option to gain entry to the prison, so make use of any equipment you might find in and around the airfield to gain access.  Once inside the prison, find Dr. Meier and make your escape.  Of course, the prison will be heavily guarded, so make sure that you don't get yourself or Dr. Meier killed during your escape."
Fre: "Vous devrez entrer dans la prison de force. Utilisez tout ce que vous trouverez sur le terrain d'aviation et aux alentours pour accÇder. Une fois dans la prison, trouvez le Dr. Meier et Çchappez-vous. Il est bien Çvident que la prison sera lourdement gardÇe. Alors, Çvitez autant que possible de vous faire tuer et protÇgez le Dr. Meier pendant l'Çvasion."
Ita: "Sembra che la forza sia l'unico modo per entrare nella prigione, quindi usate tutto l'equipaggiamento che troverete intorno il campo d'aviazione per entrarci. Una volta dentro la prigione, trovate il Dottor Meier e scappate. Ovviamente la prigione sarÖ pesantemente sorvegliata e dovete riuscire a portarvi in salvo insieme al Dottor Meier."
Spa: "La fuerza bruta parece ser su £nica opci¢n para lograr acceder a la prisi¢n, as° que utilice todo lo que encuentre en los alrededores de la prisi¢n para lograr entrar. Una vez dentro, localice al Dr. Meier y escape con Çl. Ni que decir tiene, la prisi¢n estar† fuertemente guardada, as° que aseg£rese de que tanto usted como el Dr. Meier salgan con vida de all°."
Ger: "Rohe Gewalt dÅrfte das einzige Mittel sein, sich Zutritt zum GefÑngnis zu verschaffen. Nutzen Sie also alles GerÑt, das Sie auf dem oder um den Flugplatz finden kînnen. Wenn Sie drin sind, suchen Sie Dr. Meier, und fliehen Sie mit ihm. Das GefÑngnis wird natÅrlich stark bewacht, also passen Sie auf, da· sowohl Sie als auch Dr. Meier die Flucht heil Åberstehen."
Filename:       SPONCEYO
Eng: "Once you have Meier, take him to the harbour and attempt to steal a submarine so that you can rendezvous with the rest of the allied fleet.  The Russians will attempt to stop your escape at all costs so be ready to take some evasive action if needed."
Fre: "Quand vous aurez le Dr. Meier avec vous, rendez-vous au port et essayez de dÇrober un sous-marin pour pouvoir rejoindre le reste de la flotte alliÇe. Les Russes tenteront d'empàcher votre Çvasion Ö tout prix, alors prÇvoyez un plan de secours si nÇcessaire."
Ita: "Dopo aver salvato Meier, conducetelo al porto e cercate di rubare un sottomarino per riunirsi con al resto della flotta. I Russi cercheranno in ogni modo di impedirvi la fuga quindi preparatevi a dover sfuggire all'inseguimento."
Spa: "Una vez que tenga a Meier, llÇvele al puerto e intente robar un submarino para poder reunirse con el resto de la flota aliada. Los rusos intentar†n a toda costa impedir que escape, as° que prep†rese para adoptar t†cticas evasivas en caso necesario."
Ger: "Wenn Sie Meier haben, bringen Sie ihn zum Hafen, und versuchen Sie, ein U-Boot zu stehlen, damit Sie sich mit der Åbrigen alliierten Flotte treffen kînnen. Die Russen werden Ihre Flucht um jeden Preis verhindern wollen, also seien Sie bereit, Ausweichmanîver auszufÅhren, falls nîtig."
Filename:       SRHOWDID
Eng: "Damn it!  How did they know I was coming?  I'm flying a Russian plane for God's sake!"
Fre: "Bon sang ! Comment ont-ils su que je venais ? Je pilote pourtant un avion russe !"
Ita: "Dannazione! Come facevano a sapere che sarei venuto? Sto volando su un aereo Russo!"
Spa: "≠Maldita sea! ®C¢mo demonios han podido saber que era yo? ≠Estoy volando en un avi¢n ruso!
Ger: "Verdammt! Woher wu·ten die, da· ich komme? Ich fliege eine russische Maschine, zum Teufel noch mal!"
Filename:       SOTHEREI
Eng: "There is the agent we were informed of!  Shoot him!"
Fre: "Voici l'agent qu'on nous avait annoncÇ ! Descendez-le !"
Ita: "C'ä l'agente che ci hanno segnalato! Sparategli!"
Spa: "≠Ah° est† el agente que est†bamos esperando! ≠Acabad con Çl!
Ger: "Da ist der Agent, Åber den wir informiert wurden! Schie·t!"
Filename:       SRTHATSH
Eng: "This should hamper their fleet for a while."
Fre: "Cela devrait arràter leur flotte pendant quelque temps."
Ita: "Questo dovrebbe ostacolare la flotta per un po'."
Spa: "Esto deber°a retrasarles alg£n tiempo."
Ger: "Das dÅrfte ihre Flotte ein Weilchen lahmlegen."
Filename:       SGHEREHE
Eng: "Here he comes - fire!"
Fre: "Le voilÖ, tirez !"
Ita: "Eccolo, fuoco!"
Spa: "≠Aqu° est†! ≠Fuego!"
Ger: "Da kommt er - Feuer!"
Filename:       SGSHOOTP
Eng: "Shoot the prisoners!  Let no one escape!"
Fre: "Tirez sur les prisonniers ! Que personne ne s'Çchappe !"
Ita: "Sparate ai prigionieri! Non fate scappare nessuno!"
Spa: "≠Disparad a los prisioneros! ≠Que no escape nadie!"
Ger: "Erschie·t die Gefangenen! La·t niemanden entkommen!"
Filename:       SGDONTLE
Eng: "Don't let the Professor escape!  Shoot him!"
Fre: "Ne laissez pas le Docteur s'Çchapper ! Tirez !"
Ita: "Non fate scappare il Dottore! Sparate!"
Spa: "≠No dejÇis que el doctor escape! ≠Acabad con Çl!"
Ger: "La·t den Doktor nicht entkommen! Erschie·t ihn!"
Filename:       S8THANKG
Eng: "Thank God you made it!  I have many things to tell you but first we must get out of here.  Take me to the submarine, I know how to pilot it!"
